Código,Instituição executora,Estado,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
147719,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-25,-499.966,-3.683.662,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
147718,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-28,-471.628,-3.730.984,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Icapuí
147717,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-28,-47.628,-3.727.758,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147716,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-28,-478.755,-3.727.056,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147713,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-11-24,-46.811.818,-373.764.056,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147712,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2020-11-24,-481.441,-3.726.092,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147711,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-11-23,-46.515.828,-374.617.481,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147710,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-11-23,-46.782.947,-373.919.249,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147709,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-11-21,-498.861,-36.846,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
147708,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-18,-483.807,-3.724.931,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
147707,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-11-17,-46.513.663,-374.617.267,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147692,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Indeterminado,2020-12-24,-415.286,-3.811.145,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Beberibe
147641,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Vazante,2020-12-10,-48.214.889,-372.579.789,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Outros,Vivo,Icapuí
147484,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-12-25,-462.711,-3.750.005,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147466,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-15,-484.103,-3.724.769,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
147465,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-15,-48.725,-3.722.844,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
147464,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-13,-493.542,-3.716.492,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147463,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-13,-489.423,-3.721.193,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147462,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-12-10,-46.662.053,-374.262.035,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147461,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-12-10,-466.366,-3.743.277,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147460,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazia,2020-12-24,-495.035,-3.703.387,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Areia Branca
147459,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazia,2020-12-24,-49.391,-3.706.857,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
147456,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-07,-465.432,-3.745.689,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147455,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-07,-465.774,-3.744.839,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147454,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Cheia,2020-12-07,-472.779,-3.729.738,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147453,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-11-29,-463.398,-3.749.003,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147447,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-28,-494.219,-3.701.845,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Areia Branca
147444,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-11-26,-462.647,-3.749.793,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147443,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-11-26,-46.671.707,-374.246.907,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147407,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-12-23,-46.565.446,-374.493.027,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147406,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-12-23,-494.131,-3.716.081,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147315,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-12-10,-509.696,-3.616.646,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
147305,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário,Enchente,2020-12-10,-4.805.872,-37.263.785,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Icapuí
147285,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-17,-492.506,-3.717.374,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147283,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-19,-492.818,-3.694.911,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
147282,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-15,-494.528,-369.246,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
147281,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2020-12-08,-47.649,-3.727.705,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147279,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-06,-473.568,-372.911,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147278,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-12-06,-484.032,-3.724.805,Reptilia,Testudines,Lepidochelys olivacea,Não,Arenoso,Morto,Tibau
147276,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-03,-49.853,-3.684.845,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Porto do Mangue
147205,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-19,-471.682,-3.730.947,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147204,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-19,-4.772.326,-372.749.859,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147202,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-12-19,-492.266,-3.717.566,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147197,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Cheia,2020-12-05,-482.948,-3.725.438,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147192,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-01,-4.626.998,-375.017.077,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147150,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-03,-46.510.375,-374.616.301,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147149,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-03,-488.837,-3.721.687,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147018,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-11-20,-46.510.268,-374.615.014,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147017,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-01,-46.526.134,-374.600.174,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147015,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-11-20,-46.729.815,-374.131.116,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147014,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-11-25,-4.864,-3.723.395,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
147013,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-11-20,-46.810.816,-373.767.261,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
147011,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-11-20,-494.183,-3.716.074,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147007,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-11-20,-494.168,-3.716.078,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
147003,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-30,-500.548,-3.683.212,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
147001,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-30,-491.987,-3.696.183,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
146932,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-13,-502.617,-368.132,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
146880,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-15,-509.641,-3.624.528,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
146871,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-15,-509.268,-3.626.423,Aves,Charadriiformes,Sterna hirundo,Não,Arenoso,Vivo,Galinhos
146798,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazia,2020-12-12,-472.567,-372.998,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
146797,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-12-12,-477.769,-3.727.362,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
146724,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-14,-509.355,-3.626.052,Aves,Charadriiformes,Sterna dougallii,Não,Arenoso,Vivo,Galinhos
146670,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2020-11-19,-478.561,-3.727.125,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
146669,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Cheia,2020-11-19,-481.346,-3.726.135,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
146668,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-11-19,-483.201,-3.725.311,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
146628,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Indeterminado,2020-11-29,-49.267.619,-371.141.124,Aves,Procellariiformes,Puffinus gravis,Não,Outros,Vivo,Areia Branca
146426,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-12-09,-506.841,-364.442,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
146417,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2020-12-07,-481.599,-3.726.034,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
146394,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-05,-50.736.745,-364.292.908,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
146373,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-12-08,-3.836.766,-38.393.222,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Aquiraz
146048,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Indeterminado,2020-11-19,-49.418.046,-371.460.199,Mammalia,Sirenia,Trichechus manatus manatus,Sim,Água,Vivo,Areia Branca
145993,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-16,-495.175,-368.859,Mammalia,Sirenia,Trichechus manatus manatus,Sim,Arenoso,Vivo,Areia Branca
145992,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Indeterminado,2020-11-24,-4.859.024,-372.370.219,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Vivo,Tibau
145824,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-12-02,-49.956,-3.683.988,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
145821,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-30,-50.882.069,-362.897.333,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
145537,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-28,-50.787,-3.641.473,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
144878,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-11-19,-43.231.749,-379.251.695,Mammalia,Sirenia,Trichechus manatus manatus,Sim,Arenoso,Vivo,Beberibe
144873,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-11-17,-4.441.357,-37.752.637,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracati
144872,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-11-17,-4.447.009,-37.750.773,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracati
144849,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-11-17,-4.497.892,-37.726.904,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracati
144846,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Enchente,2020-11-16,-43.275.826,-379.201.269,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Beberibe
143275,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Vazante,2020-11-06,-4.530.255,-37.695.759,Reptilia,Testudines,Chelonia mydas,Não,Outros,Vivo,Aracati
143073,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-11-04,-50.964.156,-362.440.681,Mammalia,Cetacea,Peponocephala electra,Não,Arenoso,Morto,Galinhos
143065,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-11-04,-50.962.447,-362.475.014,Aves,Charadriiformes,Sterna hirundo,Não,Arenoso,Vivo,Galinhos
142985,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-02,-49.432,-370.624,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
142983,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-11-01,-492.944,-3.709.032,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
142470,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2020-10-27,-4.520.416,-37.709.645,Reptilia,Testudines,Chelonia mydas,Não,Água,Vivo,Aracati
142156,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-10-25,-49.313,-3.708.734,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
142142,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-10-21,-493.586,-3.712.983,Reptilia,Testudines,Caretta caretta,Não,Água,Vivo,Areia Branca
141633,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Enchente,2020-10-15,-4.527.396,-37.697.056,Mammalia,Sirenia,Trichechus manatus manatus,Sim,Arenoso,Vivo,Aracati
141413,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2020-10-21,-437.991,-3.785.455,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Vivo,Beberibe
140957,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-10-04,-492.816,-3.711.638,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
140950,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-10-19,-492.404,-3.711.393,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Areia Branca
140947,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Vazante,2020-10-19,-44.022.449,-377.750.622,Reptilia,Testudines,Chelonia mydas,Não,Mangue,Vivo,Fortim
138591,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário,Vazante,2020-09-28,-4.721.778,-37.304.417,Mammalia,Cetacea,Globicephala macrorhynchus,Não,Água,Vivo,Icapuí
138118,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Indeterminado,2020-09-05,-493.681,-3.713.946,Aves,Gruiformes,Aramus guarauna,Não,Mangue,Vivo,Areia Branca
137824,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Indeterminado,2020-09-20,-41.094.786,-38.142.643,Mammalia,Sirenia,Trichechus manatus manatus,Sim,Arenoso,Vivo,Beberibe
137300,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-09-17,-49.278,-3.711.691,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
134223,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-08-08,-50.890.847,-363.814.616,Reptilia,Testudines,Chelonia mydas,Não,Água,Vivo,Guamaré
132176,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Indeterminado,2020-07-28,-493.681,-3.713.946,Aves,Charadriiformes,Haematopus palliatus,Não,Arenoso,Vivo,Areia Branca
130816,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Enchente,2020-07-16,-39.351.579,-38.304.745,Mammalia,Cetacea,Globicephala macrorhynchus,Não,Arenoso,Morto,Aquiraz
130709,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Indeterminado,2020-07-13,-492.268,-3.710.561,Aves,Piciformes,Colaptes melanochloros,Não,Outros,Vivo,Areia Branca
130703,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Indeterminado,2020-07-13,-390.554,-3.834.462,Reptilia,Testudines,Lepidochelys olivacea,Não,Arenoso,Vivo,Aquiraz
130018,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-07-13,-4.223.066,-38.038.459,Mammalia,Cetacea,Globicephala macrorhynchus,Não,Água,Vivo,Beberibe
129109,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2020-06-28,-4.196.754,-38.066.577,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Vivo,Beberibe
124955,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-06-12,-45.485.708,-376.752.472,Mammalia,Cetacea,Feresa attenuata,Não,Arenoso,Morto,Aracati
124599,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário,Vazante,2020-02-02,-46.274.525,-375.020.832,Mammalia,Sirenia,Trichechus manatus manatus,Sim,Arenoso,Morto,Icapuí
124371,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2020-05-29,-44.021.243,-377.750.945,Mammalia,Sirenia,Trichechus manatus manatus,Sim,Arenoso,Morto,Fortim
124316,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2020-05-15,-50.954.633,-366.131.401,Reptilia,Testudines,Chelonia mydas,Não,Mangue,Vivo,Macau
123958,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2020-05-19,-50.884.529,-363.817.406,Reptilia,Testudines,Chelonia mydas,Não,Água,Vivo,Guamaré
