Código,Instituição executora,Estado,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
315434,TAMAR,Sergipe,Diário,Vazante,2024-08-19,-109.128.915,-370.028.543,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
315280,Biota,Alagoas,Diário,Vazante,2024-08-18,-104.147.867,-363.411.617,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
315191,TAMAR,Bahia,Diário,Enchente,2024-08-17,-115.454.217,-374.122.283,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
315183,FMA,Sergipe,Diário,Cheia,2024-08-17,-111.066.588,-371.300.722,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Vivo,Aracaju
315112,FMA,Sergipe,Diário,Vazante,2024-08-17,-114.187.721,-373.148.689,Aves,Procellariiformes,Procellaria aequinoctialis,Sim,Arenoso,Morto,Estância
315106,Biota,Alagoas,Diário,Vazia,2024-08-17,-103.787.083,-36.319.065,Aves,Suliformes,Fregata magnificens,Não,Arenoso,Morto,Piaçabuçu
315104,Biota,Alagoas,Diário,Vazante,2024-08-17,-103.947.067,-363.295.083,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
315103,Biota,Alagoas,Diário,Vazante,2024-08-17,-103.945.333,-363.294.533,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
315102,Biota,Alagoas,Diário,Vazante,2024-08-17,-103.483.383,-362.999.133,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
315101,Biota,Alagoas,Diário,Vazante,2024-08-17,-103.457.312,-36.301.416,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
315098,FMA,Sergipe,Diário,Vazia,2024-08-17,-110.216.733,-37.070.955,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Aracaju
315039,TAMAR,Sergipe,Acionamento,Vazante,2024-08-16,-10.966.357,-370.365.965,Reptilia,Testudines,Lepidochelys olivacea,Sim,Água,Morto,Aracaju
315029,TAMAR,Bahia,Diário,Vazante,2024-08-16,-114.980.217,-373.815.767,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
314971,TAMAR,Sergipe,Diário,Vazante,2024-08-16,-109.127.998,-37.002.902,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
314970,TAMAR,Sergipe,Diário,Vazante,2024-08-16,-109.128.981,-370.032.167,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
314867,TAMAR,Sergipe,Diário,Vazante,2024-08-16,-110.877.783,-3.711.659,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Aracaju
314866,TAMAR,Sergipe,Diário,Vazante,2024-08-16,-110.004.844,-370.538.017,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
314846,FMA,Sergipe,Diário,Vazante,2024-08-16,-113.273.167,-372.829.533,Mammalia,Cetacea,Stenella attenuata,Não,Arenoso,Morto,Estância
314821,IMA,Bahia,Diário,Vazante,2024-08-16,-118.875,-3.757.969,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Vivo,Conde
314790,Biota,Alagoas,Diário,Vazante,2024-08-16,-104.556.017,-363.632.317,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
314789,Biota,Alagoas,Diário,Vazante,2024-08-16,-1.039.067,-363.269.783,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Piaçabuçu
314788,Biota,Alagoas,Diário,Vazante,2024-08-16,-1.036.807,-363.102.817,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
314769,TAMAR,Sergipe,Diário,Vazante,2024-08-16,-105.385,-364.982,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
314715,TAMAR,Sergipe,Diário,Enchente,2024-08-15,-111.278.467,-3.714.023,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
314513,Biota,Alagoas,Diário,Vazante,2024-08-15,-103.939.033,-363.289.783,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
314356,TAMAR,Bahia,Diário,Enchente,2024-08-14,-120.498.633,-376.617.467,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Conde
314047,TAMAR,Sergipe,Diário,Enchente,2024-08-13,-111.142.914,-371.333.779,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
314034,TAMAR,Sergipe,Acionamento,Enchente,2024-08-09,-109.585.879,-370.325.775,Reptilia,Testudines,Lepidochelys olivacea,Sim,Água,Morto,Aracaju
313972,TAMAR,Sergipe,Diário,Enchente,2024-08-13,-109.128.119,-370.028.377,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
313971,TAMAR,Sergipe,Diário,Enchente,2024-08-13,-1.061.673,-366.545.383,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Brejo Grande
313668,TAMAR,Bahia,Diário,Vazante,2024-08-11,-120.003.233,-376.345.167,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
313434,Biota,Alagoas,Diário,Vazante,2024-08-10,-104.488,-363.591,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
313317,TAMAR,Sergipe,Diário,Vazante,2024-08-09,-110.889.717,-371.177.983,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
313244,Biota,Alagoas,Diário,Vazante,2024-08-09,-1.039.202,-36.327.945,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
313243,Biota,Alagoas,Diário,Vazante,2024-08-09,-103.547.267,-362.941.567,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
313197,TAMAR,Bahia,Diário,Vazante,2024-08-09,-114.761.904,-373.608.685,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Jandaíra
313160,TAMAR,Sergipe,Diário,Vazante,2024-08-09,-106.017.733,-366.357.283,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Vivo,Brejo Grande
313049,TAMAR,Bahia,Diário,Vazante,2024-08-08,-116.012.267,-374.416.417,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Jandaíra
312943,TAMAR,Sergipe,Diário,Cheia,2024-08-08,-109.697.909,-370.341.604,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracaju
312927,FMA,Sergipe,Diário,Vazante,2024-08-07,-11.264.785,-372.418.417,Aves,Procellariiformes,Procellaria aequinoctialis,Sim,Arenoso,Vivo,Estância
312734,TAMAR,Sergipe,Diário,Vazante,2024-08-06,-111.364.977,-371.528.435,Reptilia,Testudines,Chelonia mydas,Não,Água,Vivo,Aracaju
312635,Biota,Alagoas,Diário,Vazante,2024-08-06,-10.410.025,-363.382.367,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
312330,TAMAR,Sergipe,Diário,Vazante,2024-08-05,-11.174.815,-371.667.067,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Estância
312273,Biota,Alagoas,Diário,Vazante,2024-08-05,-1.034.661,-36.301.095,Reptilia,Testudines,Eretmochelys imbricata,Sim,Arenoso,Morto,Piaçabuçu
312255,FMA,Sergipe,Diário,Vazia,2024-08-04,-108.920.717,-3.698.672,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Barra dos Coqueiros
312214,TAMAR,Bahia,Diário,Vazante,2024-08-04,-115.071.692,-373.880.608,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
312213,TAMAR,Bahia,Diário,Vazante,2024-08-04,-1.150.394,-373.862.017,Reptilia,Testudines,Eretmochelys imbricata,Sim,Arenoso,Vivo,Jandaíra
312127,TAMAR,Sergipe,Diário,Vazante,2024-08-04,-113.990.685,-373.113.556,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Vivo,Estância
312126,TAMAR,Sergipe,Diário,Vazante,2024-08-04,-113.987.992,-373.117.676,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
312122,Biota,Alagoas,Diário,Vazante,2024-08-04,-103.533,-362.941,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
312102,Biota,Alagoas,Diário,Vazante,2024-08-04,-1.039.003,-363.267.917,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
312051,TAMAR,Sergipe,Diário,Vazante,2024-08-04,-109.136.586,-370.041.275,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
312037,IMA,Bahia,Diário,Vazante,2024-08-04,-1.158.661,-374.342.117,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Vivo,Jandaíra
312035,FMA,Sergipe,Diário,Vazia,2024-08-04,-111.138.086,-371.336.501,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Aracaju
311890,TAMAR,Sergipe,Diário,Enchente,2024-08-03,-114.029.524,-373.103.596,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
311735,TAMAR,Bahia,Diário,Cheia,2024-08-03,-120.628.331,-376.683.784,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
311734,TAMAR,Bahia,Diário,Cheia,2024-08-03,-120.501.345,-376.618.655,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Conde
311603,TAMAR,Bahia,Diário,Vazante,2024-08-03,-118.904.267,-375.813.217,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
311597,FMA,Sergipe,Diário,Vazante,2024-08-03,-107.498.533,-36.860.305,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Barra dos Coqueiros
311389,TAMAR,Sergipe,Diário,Enchente,2024-08-02,-113.994.723,-373.119.049,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
311388,TAMAR,Sergipe,Diário,Enchente,2024-08-02,-113.993.377,-373.119.049,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Vivo,Estância
311288,FMA,Sergipe,Diário,Vazante,2024-08-02,-111.865,-371.732.033,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Estância
311155,TAMAR,Bahia,Diário,Enchente,2024-08-01,-115.954.638,-37.438.518,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Jandaíra
311151,TAMAR,Bahia,Diário,Enchente,2024-08-01,-11.691.265,-374.870.667,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
310993,TAMAR,Bahia,Diário,Vazante,2024-08-01,-119.549.533,-376.107.117,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
310901,FMA,Sergipe,Diário,Vazante,2024-08-01,-1.081.801,-369.231.867,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Barra dos Coqueiros
310892,TAMAR,Bahia,Diário,Vazia,2024-08-01,-120.273.533,-376.497,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
310855,TAMAR,Sergipe,Diário,Vazante,2024-08-01,-109.130.968,-370.029.831,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
310854,TAMAR,Sergipe,Diário,Vazante,2024-08-01,-107.658.952,-368.761.009,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
310784,TAMAR,Sergipe,Diário,Enchente,2024-07-29,-10.983.095,-37.039.135,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
310778,Biota,Alagoas,Diário,Vazante,2024-07-31,-1.036.203,-362.998.017,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
310592,TAMAR,Sergipe,Diário,Vazante,2024-07-31,-1.078.471,-368.935.933,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
310591,TAMAR,Sergipe,Diário,Vazante,2024-07-31,-10.917.495,-370.061.783,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
310441,FMA,Sergipe,Diário,Vazia,2024-07-31,-11.233.325,-372.163.317,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Estância
310376,TAMAR,Bahia,Diário,Vazante,2024-07-31,-120.525.583,-376.633.483,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
310081,TAMAR,Sergipe,Diário,Vazia,2024-07-30,-109.128.517,-3.700.279,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
310080,TAMAR,Sergipe,Diário,Vazia,2024-07-30,-109.128.447,-370.028.567,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
310023,Biota,Alagoas,Diário,Vazante,2024-07-30,-10.437.895,-36.353.135,Aves,Procellariiformes,Procellaria westlandica,Não,Arenoso,Morto,Piaçabuçu
309996,Biota,Alagoas,Diário,Vazante,2024-07-30,-103.934,-363.286,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
309942,Biota,Alagoas,Diário,Vazante,2024-07-29,-104.655.633,-363.695.867,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
309941,Biota,Alagoas,Diário,Vazante,2024-07-29,-10.366.195,-363.085.383,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
309936,FMA,Sergipe,Diário,Vazante,2024-07-29,-113.544.217,-3.729.587,Aves,Procellariiformes,Procellaria aequinoctialis,Sim,Arenoso,Morto,Estância
309768,TAMAR,Sergipe,Diário,Enchente,2024-07-24,-110.177.058,-370.681.186,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
309557,TAMAR,Sergipe,Diário,Enchente,2024-07-29,-107.552.808,-368.655.872,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Barra dos Coqueiros
309382,Biota,Alagoas,Diário,Vazante,2024-07-28,-103.956,-363.301.833,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
309379,TAMAR,Sergipe,Diário,Vazante,2024-07-28,-109.300.183,-370.147.317,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
309260,TAMAR,Sergipe,Diário,Vazante,2024-07-28,-11.082.025,-371.128.017,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
309147,TAMAR,Bahia,Diário,Enchente,2024-07-28,-1.187.658,-375.750.083,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
309108,TAMAR,Sergipe,Diário,Enchente,2024-07-28,-1.078.834,-36.896.815,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
309030,FMA,Sergipe,Diário,Vazante,2024-07-27,-11.315.125,-372.762.133,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Estância
309029,FMA,Sergipe,Diário,Vazante,2024-07-27,-112.562.067,-372.353.183,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Estância
308948,TAMAR,Bahia,Diário,Cheia,2024-07-27,-114.675.172,-37.354.002,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
308936,FMA,Sergipe,Diário,Vazante,2024-07-27,-109.194.644,-370.081.329,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Barra dos Coqueiros
308935,Biota,Alagoas,Diário,Vazante,2024-07-27,-104.423.883,-363.555.633,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
308934,Biota,Alagoas,Diário,Vazante,2024-07-27,-10.432.355,-363.504.633,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
308727,TAMAR,Bahia,Diário,Enchente,2024-07-26,-11.475.505,-373.626.967,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
308689,TAMAR,Bahia,Diário,Vazante,2024-07-26,-115.070.816,-373.878.935,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Jandaíra
308660,Biota,Alagoas,Diário,Vazante,2024-07-26,-104.071.567,-363.364.983,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
308659,Biota,Alagoas,Diário,Vazante,2024-07-26,-1.036.886,-363.111.933,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
308658,Biota,Alagoas,Diário,Vazante,2024-07-26,-10.354.024,-362.940.198,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
308653,TAMAR,Sergipe,Diário,Vazante,2024-07-26,-106.033.899,-366.373.884,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Brejo Grande
308631,TAMAR,Sergipe,Acionamento,Vazante,2024-07-26,-109.662.622,-37.036.559,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
308574,FMA,Sergipe,Diário,Vazante,2024-07-26,-109.131.179,-370.028.114,Aves,Procellariiformes,Procellaria aequinoctialis,Sim,Arenoso,Morto,Barra dos Coqueiros
308468,TAMAR,Bahia,Diário,Vazante,2024-07-25,-12.075.215,-37.674.355,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
308467,TAMAR,Bahia,Diário,Vazante,2024-07-25,-12.086.825,-376.801.333,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
308466,TAMAR,Bahia,Diário,Vazante,2024-07-25,-120.894.283,-376.815.033,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
308465,TAMAR,Bahia,Diário,Vazante,2024-07-25,-12.088.411,-376.814.175,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Conde
308376,Biota,Alagoas,Diário,Vazante,2024-07-25,-1.036.338,-363.054.483,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
308375,Biota,Alagoas,Diário,Vazante,2024-07-25,-1.036.282,-3.630.443,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
308374,Biota,Alagoas,Diário,Vazante,2024-07-25,-103.443.767,-363.020.367,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
308284,FMA,Sergipe,Diário,Vazante,2024-07-25,-108.084.083,-369.145.717,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Barra dos Coqueiros
308073,Biota,Alagoas,Diário,Vazante,2024-07-24,-103.478.867,-362.999.467,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
308070,FMA,Sergipe,Diário,Vazante,2024-07-24,-111.958.233,-371.827.067,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Estância
308069,FMA,Sergipe,Diário,Vazante,2024-07-24,-110.818.317,-37.112.535,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Aracaju
308034,FMA,Sergipe,Diário,Vazante,2024-07-24,-108.014.133,-3.690.832,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Barra dos Coqueiros
308018,TAMAR,Sergipe,Diário,Vazante,2024-07-24,-107.977.567,-369.052.733,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
307850,Biota,Alagoas,Diário,Vazante,2024-07-23,-103.490.545,-363.010.646,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
307845,Biota,Alagoas,Diário,Vazante,2024-07-23,-103.732.467,-3.631.497,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
307795,TAMAR,Sergipe,Diário,Vazante,2024-07-23,-10.816.498,-369.243.431,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
307787,IMA,Bahia,Diário,Vazante,2024-07-23,-11.492.155,-373.770.267,Aves,Procellariiformes,Pterodroma mollis,Não,Arenoso,Vivo,Jandaíra
307785,TAMAR,Bahia,Diário,Vazante,2024-07-23,-1.175.116,-375.180.833,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
307715,FMA,Sergipe,Diário,Vazante,2024-05-30,-107.349.459,-368.439.737,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Brejo Grande
307667,TAMAR,Bahia,Diário,Vazante,2024-07-22,-115.292.317,-374.027.633,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
307531,FMA,Sergipe,Diário,Vazante,2024-07-22,-109.140.332,-370.022.202,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Barra dos Coqueiros
307258,FMA,Sergipe,Diário,Vazante,2024-07-21,-112.832.517,-37.255.995,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Vivo,Estância
307239,FMA,Sergipe,Diário,Vazante,2024-07-21,-11.008.593,-370.613.728,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Aracaju
307237,TAMAR,Sergipe,Diário,Vazante,2024-07-21,-105.369,-36.494,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
306967,FMA,Sergipe,Diário,Vazante,2024-07-20,-113.997.577,-373.121.224,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Vivo,Estância
306960,FMA,Sergipe,Diário,Vazante,2024-07-20,-11.058.865,-3.709.689,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Aracaju
306796,Biota,Alagoas,Diário,Cheia,2024-07-19,-103.596,-362.987,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
306607,FMA,Sergipe,Diário,Vazante,2024-07-19,-109.131.179,-370.029.831,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Barra dos Coqueiros
306547,TAMAR,Sergipe,Diário,Vazante,2024-07-17,-10.994.895,-3.704.894,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Vivo,Aracaju
306337,TAMAR,Bahia,Diário,Vazante,2024-07-18,-11.834.905,-3.755.572,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
306274,FMA,Sergipe,Diário,Vazante,2024-07-18,-106.638.397,-36.746.235,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Brejo Grande
306273,FMA,Sergipe,Diário,Vazante,2024-07-18,-107.043.747,-368.078.717,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto,Brejo Grande
306272,FMA,Sergipe,Diário,Vazante,2024-07-18,-1.073.834,-36.847.999,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Brejo Grande
306253,Biota,Alagoas,Diário,Vazante,2024-07-18,-104.219.367,-363.449.317,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
306252,Biota,Alagoas,Diário,Vazante,2024-07-18,-10.365.815,-363.081.683,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
306091,TAMAR,Sergipe,Diário,Enchente,2024-07-17,-1.139.853,-373.113.556,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
305948,FMA,Sergipe,Diário,Vazante,2024-07-17,-112.574.917,-372.361.083,Aves,Charadriiformes,Stercorarius maccormicki,Não,Arenoso,Vivo,Estância
305915,FMA,Sergipe,Diário,Vazante,2024-07-17,-106.218.055,-366.619.292,Aves,Charadriiformes,Stercorarius maccormicki,Não,Arenoso,Morto,Brejo Grande
305913,FMA,Sergipe,Diário,Vazante,2024-07-17,-106.586.427,-367.375.768,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Brejo Grande
305906,FMA,Sergipe,Diário,Vazante,2024-07-17,-10.912.965,-370.029.117,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Vivo,Barra dos Coqueiros
305853,FMA,Sergipe,Diário,Vazante,2024-07-17,-10.913.455,-370.029.831,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Barra dos Coqueiros
305852,FMA,Sergipe,Diário,Vazante,2024-07-17,-108.094.283,-36.915.545,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Barra dos Coqueiros
305536,FMA,Sergipe,Diário,Vazante,2024-07-15,-106.445.166,-367.054.756,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Brejo Grande
305533,Biota,Alagoas,Diário,Vazante,2024-07-15,-103.876.833,-363.250.333,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
305295,TAMAR,Sergipe,Diário,Enchente,2024-07-15,-109.128.189,-370.029.187,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
305254,Biota,Alagoas,Diário,Vazante,2024-07-14,-104.692.094,-363.721.506,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
305253,Biota,Alagoas,Diário,Vazante,2024-07-14,-104.007.567,-3.633.326,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
305252,Biota,Alagoas,Diário,Vazante,2024-07-14,-103.623.467,-36.299.585,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
305251,Biota,Alagoas,Diário,Vazante,2024-07-14,-103.543.361,-362.938.668,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
305236,FMA,Sergipe,Diário,Vazia,2024-07-14,-11.131.865,-371.435.967,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Aracaju
305235,FMA,Sergipe,Diário,Vazia,2024-07-14,-111.023.604,-371.266.596,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Aracaju
305195,FMA,Sergipe,Diário,Vazante,2024-07-14,-109.193.017,-370.076.817,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Barra dos Coqueiros
